year,sex,profession,income
90,M,unemployed,-725.97
90,M,farmer,4124.93
90,F,craftsman,9204.92
90,M,service provider,11406.51
90,F,homemaker,-721.22
90,F,farmer,4027.12
90,F,farmer,4049.33
90,M,farmer,4250.11
90,X,homemaker,-644.29
90,M,fisher,5207.97
90,F,craftsman,8766.56
90,M,craftsman,8482.53
90,F,service provider,11060.01
90,M,homemaker,-698.02
90,M,craftsman,8654.00
90,F,farmer,3810.14
90,M,craftsman,8514.40
90,M,unemployed,-630.88
90,F,homemaker,-645.88
90,F,fisher,4997.31
90,F,farmer,3931.70
90,M,civil servant,11267.85
90,F,fisher,4793.50
90,M,civil servant,10337.21
90,F,homemaker,-577.07
90,F,civil servant,10598.11
90,F,farmer,3871.47
90,M,fisher,4575.75
90,F,service provider,10415.40
90,M,farmer,3703.67
90,M,farmer,3524.75
90,M,farmer,3718.69
90,M,craftsman,6173.10
90,M,fisher,4788.05
90,M,fisher,4958.62
90,M,farmer,3791.07
90,F,craftsman,6095.99
90,M,fisher,4947.73
90,F,civil servant,10198.23
90,F,fisher,4442.38
90,F,homemaker,-515.32
90,F,homemaker,-490.08
90,F,fisher,4559.80
90,M,craftsman,7670.74
90,X,service provider,9695.49
90,M,homemaker,-492.41
90,F,fisher,4477.90
90,M,homemaker,-483.91
90,F,farmer,3543.75
90,F,homemaker,-489.99
90,F,craftsman,6311.24
90,F,civil servant,9192.52
90,M,craftsman,7798.69
90,M,craftsman,7715.25
90,M,service provider,9797.60
90,F,homemaker,-434.76
90,F,homemaker,-449.05
90,F,service provider,9194.66
90,F,service provider,9042.67
90,M,homemaker,-411.55
90,M,civil servant,9502.64
90,M,fisher,4227.16
90,M,craftsman,6892.39
90,M,homemaker,-399.41
90,F,fisher,4295.60
90,F,homemaker,-386.76
90,M,fisher,4172.07
90,M,service provider,9129.48
90,M,service provider,8496.95
90,F,unemployed,-355.53
90,M,craftsman,7070.53
90,X,service provider,8933.83
90,M,fisher,3946.26
90,F,craftsman,6664.78
90,F,fisher,3905.60
90,F,fisher,3992.62
90,M,fisher,3629.48
90,M,fisher,3645.99
90,M,homemaker,-357.58
90,F,service provider,8169.01
90,F,homemaker,-357.63
90,F,craftsman,6451.40
90,M,farmer,3185.18
90,F,service provider,8564.15
90,M,craftsman,6794.21
90,F,farmer,2566.85
90,F,craftsman,6798.79
90,M,homemaker,-297.42
90,F,fisher,3787.76
90,F,fisher,4099.69
90,F,farmer,3190.21
90,F,fisher,3893.57
90,M,craftsman,6825.91
90,F,craftsman,6518.46
90,M,service provider,7482.35
90,M,craftsman,6527.41
90,F,farmer,3080.14
90,M,fisher,3951.77
90,F,homemaker,-293.45
90,M,civil servant,8341.90
90,F,farmer,3023.59
90,M,unemployed,-277.99
90,F,unemployed,-290.52
90,F,fisher,3810.82
90,M,farmer,2920.88
90,M,fisher,3745.13
90,F,craftsman,6430.25
90,M,farmer,2923.65
90,M,craftsman,6095.24
90,X,farmer,2820.56
90,F,craftsman,6523.56
90,F,farmer,3058.36
90,M,farmer,2868.94
90,F,craftsman,6167.09
90,F,craftsman,6045.22
90,M,fisher,3763.38
90,F,fisher,3498.87
90,M,farmer,2848.05
90,F,civil servant,7658.80
90,F,service provider,7681.41
90,F,craftsman,6217.31
90,M,farmer,3015.61
90,F,farmer,2729.07
90,F,farmer,2810.80
90,M,craftsman,5764.97
90,F,civil servant,7529.99
90,F,civil servant,7697.59
90,F,service provider,7111.01
90,F,homemaker,-217.44
90,M,homemaker,-217.69
90,M,fisher,3452.14
90,F,farmer,2830.67
90,M,farmer,2600.67
90,M,service provider,7163.72
90,M,homemaker,-214.86
90,M,service provider,7426.14
90,F,farmer,2808.32
90,M,fisher,3452.85
90,X,homemaker,-191.21
90,F,homemaker,-187.42
90,F,farmer,2692.28
90,M,farmer,2630.48
90,X,civil servant,7166.80
90,M,fisher,3176.17
90,F,craftsman,5404.83
90,M,civil servant,7153.79
90,F,craftsman,5342.79
90,F,service provider,6911.60
90,F,fisher,3365.54
90,M,homemaker,-174.84
90,F,fisher,3108.56
90,F,fisher,3346.35
90,M,fisher,3165.79
90,F,craftsman,5167.92
90,F,craftsman,5145.32
90,M,fisher,3236.49
90,F,farmer,2552.05
90,M,homemaker,-146.43
90,F,civil servant,6249.26
90,F,service provider,6616.11
90,M,farmer,2621.73
90,M,farmer,2405.99
90,F,civil servant,6692.12
90,M,fisher,2979.44
90,F,fisher,3066.98
90,M,service provider,6679.73
90,F,fisher,2940.11
90,M,fisher,3205.27
90,F,homemaker,-133.25
90,M,craftsman,4618.47
90,F,service provider,6507.69
90,M,homemaker,-137.18
90,M,craftsman,5034.48
90,F,fisher,3079.86
90,M,farmer,2406.88
90,M,farmer,2462.42
90,M,fisher,2852.90
90,M,homemaker,-120.45
90,M,fisher,2835.08
90,M,civil servant,6366.22
90,M,craftsman,5133.13
90,F,civil servant,6349.70
90,F,farmer,2201.81
90,F,craftsman,5060.25
90,M,unemployed,-106.99
90,M,craftsman,4808.64
90,M,civil servant,6016.83
90,F,homemaker,-112.34
90,F,homemaker,-102.49
90,F,homemaker,-93.17
90,M,civil servant,5824.48
90,F,unemployed,-87.39
90,M,farmer,2193.80
90,F,civil servant,5764.49
90,F,homemaker,-96.14
90,F,civil servant,5601.77
90,M,service provider,5910.43
90,M,farmer,2151.63
90,F,craftsman,4786.48
90,M,civil servant,5582.05
90,M,craftsman,4527.13
90,M,service provider,5430.10
90,M,homemaker,-66.44
90,F,farmer,2186.27
90,M,civil servant,5324.18
90,F,farmer,2207.18
90,M,farmer,2082.51
90,M,service provider,5759.13
90,M,service provider,5315.05
90,M,fisher,2691.24
90,F,farmer,2063.80
90,X,unemployed,-49.63
90,F,craftsman,4122.97
90,F,farmer,2142.43
90,M,craftsman,4129.43
90,F,unemployed,-41.02
90,F,fisher,2455.90
90,M,homemaker,-37.98
90,M,fisher,2548.36
90,M,homemaker,-39.48
90,F,craftsman,4211.62
90,X,homemaker,-39.12
90,M,service provider,5174.81
90,F,craftsman,4022.43
90,M,craftsman,4131.11
90,X,homemaker,-25.69
90,M,craftsman,3985.37
90,F,farmer,2044.67
90,M,fisher,2536.71
90,F,unemployed,-27.48
90,M,farmer,1857.61
90,F,farmer,1964.76
90,M,civil servant,4753.73
90,F,service provider,4786.44
90,F,service provider,4876.10
90,M,craftsman,3878.70
90,F,homemaker,-15.61
90,X,unemployed,-15.29
90,F,farmer,1750.05
90,X,fisher,2378.78
90,M,service provider,4669.71
90,M,craftsman,3813.58
90,F,homemaker,-3.94
90,F,farmer,1784.80
90,F,farmer,1819.87
90,F,farmer,1855.15
90,F,homemaker,7.37
90,F,fisher,2320.69
90,F,craftsman,3846.50
90,M,fisher,2214.55
90,F,service provider,4589.27
90,M,farmer,1715.15
90,M,farmer,1706.76
90,M,unemployed,19.35
90,M,homemaker,19.09
90,F,fisher,2104.49
90,F,fisher,2219.04
90,F,service provider,4218.42
90,M,unemployed,18.28
90,M,service provider,4306.46
90,F,homemaker,27.94
90,M,fisher,2127.88
90,F,craftsman,3606.01
90,X,unemployed,28.82
90,M,unemployed,29.72
90,M,civil servant,4276.08
90,F,civil servant,3989.92
90,F,homemaker,35.42
90,M,farmer,1637.43
90,M,unemployed,35.45
90,M,service provider,3990.79
90,M,unemployed,36.03
90,M,unemployed,36.21
90,M,homemaker,46.17
90,M,civil servant,4198.43
90,F,fisher,1878.76
90,M,fisher,1916.90
90,M,farmer,1619.66
90,X,service provider,3951.73
90,M,fisher,1895.47
90,M,craftsman,3012.37
90,F,civil servant,3798.03
90,F,farmer,1600.17
90,F,unemployed,53.07
90,F,fisher,1956.15
90,F,unemployed,59.62
90,M,homemaker,62.11
90,F,farmer,1524.30
90,M,fisher,1853.69
90,M,homemaker,61.43
90,F,service provider,3664.39
90,M,craftsman,2936.67
90,M,craftsman,2774.84
90,F,homemaker,64.20
90,X,unemployed,65.31
90,M,fisher,1820.19
90,F,fisher,1751.74
90,M,service provider,3780.53
90,M,fisher,1713.77
90,F,farmer,1365.64
90,F,homemaker,72.86
90,X,homemaker,68.84
90,F,fisher,1684.45
90,M,farmer,1426.57
90,F,unemployed,74.03
90,M,fisher,1747.64
90,M,service provider,3327.64
90,M,farmer,1370.60
90,F,unemployed,80.33
90,M,fisher,1627.77
90,F,farmer,1276.82
90,M,unemployed,77.91
90,M,civil servant,3246.87
90,M,unemployed,74.43
90,F,service provider,3087.71
90,F,homemaker,78.10
90,M,fisher,1603.64
90,F,homemaker,84.77
90,M,craftsman,2484.14
90,F,service provider,3182.45
90,M,farmer,1318.71
90,M,homemaker,87.02
90,M,fisher,1570.46
90,M,craftsman,2524.62
90,F,craftsman,2537.76
90,M,fisher,1520.21
90,X,unemployed,83.33
90,F,service provider,3093.53
90,M,homemaker,93.89
90,M,fisher,1509.78
90,M,homemaker,93.96
90,M,civil servant,2929.40
90,F,civil servant,3075.60
90,F,farmer,1136.18
90,F,farmer,1213.84
90,M,homemaker,91.78
90,M,service provider,2774.56
90,M,civil servant,2867.78
90,M,craftsman,2186.88
90,M,homemaker,97.53
90,M,fisher,1449.04
90,M,farmer,1099.74
90,M,fisher,1432.68
90,F,unemployed,95.99
90,F,fisher,1422.27
90,F,fisher,1371.57
90,F,homemaker,98.99
90,F,craftsman,2161.06
90,M,civil servant,2682.91
90,M,service provider,2519.85
90,F,fisher,1302.74
90,M,farmer,1006.17
90,M,fisher,1370.15
90,M,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,X,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,X,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,X,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,F,child,0.00
90,X,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
90,M,child,0.00
90,F,child,0.00
90,M,child,0.00
91,M,retired,5309.72
91,F,retired,5674.61
91,F,retired,1721.90
91,F,retired,3403.46
91,F,retired,5406.57
91,M,retired,4175.62
91,M,retired,2012.57
91,M,retired,-1251.75
91,F,retired,4996.82
91,F,retired,-1191.94
91,F,retired,1640.71
91,F,retired,3902.57
91,F,retired,3864.38
91,F,retired,4676.43
91,F,retired,1988.17
91,F,retired,-1019.78
91,M,retired,1941.37
91,M,retired,1936.37
91,M,retired,2007.19
91,M,retired,1964.97
91,M,retired,-1019.69
91,M,retired,4618.64
91,M,retired,4522.71
91,M,retired,1841.03
91,F,retired,1911.02
91,F,retired,-887.60
91,F,retired,4593.05
91,F,retired,1465.85
91,M,retired,4420.14
91,X,retired,4661.66
91,M,retired,1891.74
91,F,retired,-885.37
91,M,retired,1552.27
91,F,retired,3461.31
91,F,retired,1441.61
91,F,retired,219.44
91,F,retired,1480.07
91,F,retired,1711.88
91,X,retired,1699.88
91,F,retired,-821.46
91,F,retired,1487.45
91,M,retired,1695.04
91,F,retired,4238.07
91,M,retired,1845.66
91,F,retired,-788.48
91,F,retired,4103.12
91,M,retired,1419.17
91,M,retired,-735.25
91,M,retired,1434.45
91,F,retired,3225.64
91,M,retired,4133.20
91,F,retired,-766.25
91,F,retired,1153.10
91,F,farmer,3686.45
91,M,farmer,3893.95
91,X,homemaker,-694.79
91,M,fisher,4308.63
91,F,craftsman,9393.32
91,M,craftsman,9413.22
91,F,service provider,11793.53
91,M,homemaker,-710.16
91,M,craftsman,8415.22
91,F,farmer,3942.26
91,M,craftsman,8627.18
91,M,unemployed,-668.53
91,F,homemaker,-696.66
91,F,fisher,4297.41
91,F,farmer,3895.90
91,M,civil servant,11471.94
91,F,fisher,4091.13
91,M,civil servant,10568.26
91,F,homemaker,-630.76
91,F,civil servant,10852.42
91,F,farmer,3760.05
91,M,fisher,3977.44
91,F,service provider,10395.31
91,M,farmer,3626.70
91,M,farmer,3265.65
91,M,farmer,3518.41
91,M,craftsman,6318.61
91,M,fisher,3910.05
91,M,fisher,3914.87
91,M,farmer,3502.16
91,F,craftsman,6398.36
91,M,fisher,4064.84
91,F,civil servant,10635.49
91,F,fisher,3996.48
91,F,homemaker,-549.31
91,F,homemaker,-522.66
91,F,fisher,3800.17
91,M,craftsman,8400.99
91,X,service provider,10322.34
91,M,homemaker,-518.26
91,F,fisher,3827.77
91,M,homemaker,-491.41
91,F,farmer,3212.63
91,F,homemaker,-489.88
91,F,craftsman,6684.56
91,F,civil servant,9840.76
91,M,craftsman,7376.09
91,M,craftsman,7518.33
91,M,service provider,9490.43
91,F,homemaker,-471.05
91,F,homemaker,-486.51
91,F,service provider,10082.87
91,F,service provider,9111.84
91,M,homemaker,-428.78
91,M,civil servant,9770.31
91,M,fisher,3752.73
91,M,craftsman,7164.80
91,M,homemaker,-432.96
91,F,fisher,3446.19
91,F,homemaker,-387.52
91,M,fisher,3384.22
91,M,service provider,9414.53
91,M,service provider,8827.97
91,F,unemployed,-386.11
91,M,craftsman,6757.02
91,X,service provider,8454.68
91,M,fisher,3392.28
91,F,craftsman,7265.01
91,F,fisher,3310.08
91,F,fisher,3349.32
91,M,fisher,3075.19
91,M,fisher,3076.32
91,M,homemaker,-382.15
91,F,service provider,8260.35
91,F,homemaker,-393.89
91,F,craftsman,6717.97
91,M,farmer,3003.78
91,F,service provider,8707.92
91,M,craftsman,6998.39
91,F,farmer,2564.79
91,F,craftsman,7152.47
91,M,homemaker,-327.71
91,F,fisher,3373.14
91,F,fisher,3302.72
91,F,farmer,3030.45
91,F,fisher,3333.82
91,M,craftsman,6768.62
91,F,craftsman,6929.47
91,M,service provider,7836.48
91,M,craftsman,6709.98
91,F,farmer,3015.28
91,M,fisher,3371.08
91,F,homemaker,-323.34
91,M,civil servant,8244.79
91,F,farmer,2913.51
91,M,unemployed,-314.42
91,F,unemployed,-324.69
91,F,fisher,3091.99
91,M,farmer,2715.79
91,M,fisher,3000.01
91,F,craftsman,6435.33
91,M,farmer,2778.14
91,M,craftsman,6327.02
91,X,farmer,2823.25
91,F,craftsman,6423.63
91,F,farmer,2861.05
91,M,farmer,2843.60
91,F,craftsman,6265.71
91,F,craftsman,6327.86
91,M,fisher,3045.88
91,F,fisher,3172.18
91,M,farmer,2698.99
91,F,civil servant,8227.12
91,F,service provider,7986.52
91,F,craftsman,6142.62
91,M,farmer,2664.66
91,F,farmer,2685.02
91,F,farmer,2724.72
91,M,craftsman,6171.70
91,F,civil servant,7363.27
91,F,civil servant,7358.10
91,F,service provider,6734.29
91,F,homemaker,-257.31
91,M,homemaker,-257.35
91,M,fisher,2963.46
91,F,farmer,2692.71
91,M,farmer,2628.93
91,M,service provider,7176.59
91,M,homemaker,-242.55
91,M,service provider,7359.15
91,F,farmer,2591.64
91,M,fisher,2714.78
91,X,homemaker,-214.70
91,F,homemaker,-220.00
91,F,farmer,2429.19
91,M,farmer,2520.61
91,X,civil servant,7448.94
91,M,fisher,2716.39
91,F,craftsman,5542.09
91,M,civil servant,7299.34
91,F,craftsman,5864.51
91,F,service provider,6985.47
91,F,fisher,2690.76
91,M,homemaker,-201.73
91,F,fisher,2810.28
91,F,fisher,2700.43
91,M,fisher,2756.30
91,F,craftsman,5670.66
91,F,craftsman,5403.34
91,M,fisher,2628.73
91,F,farmer,2366.59
91,M,homemaker,-169.40
91,F,civil servant,6684.67
91,F,service provider,7032.08
91,M,farmer,2391.13
91,M,farmer,2459.54
91,F,civil servant,7035.61
91,M,fisher,2457.95
91,F,fisher,2558.88
91,M,service provider,6899.07
91,F,fisher,2455.41
91,M,fisher,2582.84
91,F,homemaker,-165.70
91,M,craftsman,4921.00
91,F,service provider,6522.14
91,M,homemaker,-157.08
91,M,craftsman,5355.75
91,F,fisher,2457.79
91,M,farmer,2168.62
91,M,farmer,2194.76
91,M,fisher,2414.14
91,M,homemaker,-148.41
91,M,fisher,2534.68
91,M,civil servant,6322.64
91,M,craftsman,5294.89
91,F,civil servant,6269.75
91,F,farmer,2127.08
91,F,craftsman,5098.78
91,M,unemployed,-130.31
91,M,craftsman,5163.28
91,M,civil servant,6204.51
91,F,homemaker,-131.36
91,F,homemaker,-126.78
91,F,homemaker,-111.80
91,M,civil servant,5974.95
91,F,unemployed,-105.51
91,M,farmer,2149.70
91,F,civil servant,5966.29
91,F,homemaker,-113.29
91,F,civil servant,6129.79
91,M,service provider,5624.63
91,M,farmer,2151.11
91,F,craftsman,4868.52
91,M,civil servant,5903.52
91,M,craftsman,4763.31
91,M,service provider,5747.48
91,M,homemaker,-78.34
91,F,farmer,2043.67
91,M,civil servant,5889.47
91,F,farmer,2051.50
91,M,farmer,2018.13
91,M,service provider,5512.72
91,M,service provider,5419.51
91,M,fisher,2075.82
91,F,farmer,1956.37
91,X,unemployed,-65.70
91,F,craftsman,4375.46
91,F,farmer,2023.08
91,M,craftsman,4328.85
91,F,unemployed,-55.08
91,F,fisher,2051.84
91,M,homemaker,-57.02
91,M,fisher,2066.01
91,M,homemaker,-52.52
91,F,craftsman,4300.45
91,X,homemaker,-54.02
91,M,service provider,5219.42
91,F,craftsman,4259.36
91,M,craftsman,4254.12
91,X,homemaker,-42.20
91,M,craftsman,4075.65
91,F,farmer,1816.69
91,M,fisher,1970.34
91,F,unemployed,-41.23
91,M,farmer,1907.73
91,F,farmer,1819.34
91,M,civil servant,4975.96
91,F,service provider,4855.02
91,F,service provider,5237.28
91,M,craftsman,4112.88
91,F,homemaker,-28.25
91,X,unemployed,-29.65
91,F,farmer,1652.95
91,X,fisher,1894.83
91,M,service provider,5033.48
91,M,craftsman,3915.54
91,F,homemaker,-16.88
91,F,farmer,1721.52
91,F,farmer,1783.10
91,F,farmer,1607.71
91,F,homemaker,-5.29
91,F,fisher,1805.52
91,F,craftsman,3837.51
91,M,fisher,1902.20
91,F,service provider,4661.25
91,M,farmer,1698.60
91,M,farmer,1683.53
91,M,unemployed,7.07
91,M,homemaker,6.52
91,F,fisher,1770.47
91,F,fisher,1829.74
91,F,service provider,4377.55
91,M,unemployed,7.09
91,M,service provider,4647.33
91,F,homemaker,18.19
91,M,fisher,1746.03
91,F,craftsman,3511.72
91,X,unemployed,18.30
91,M,unemployed,16.88
91,M,civil servant,4211.90
91,F,civil servant,4280.28
91,F,homemaker,25.99
91,M,farmer,1586.24
91,M,unemployed,25.91
91,M,service provider,4279.36
91,M,unemployed,28.20
91,M,unemployed,27.36
91,M,homemaker,34.69
91,M,civil servant,4018.97
91,F,fisher,1636.17
91,M,fisher,1593.41
91,M,farmer,1466.68
91,X,service provider,3999.96
91,M,fisher,1494.11
91,M,craftsman,3180.58
91,F,civil servant,4125.70
91,F,farmer,1489.90
91,F,unemployed,42.46
91,F,fisher,1621.12
91,F,unemployed,49.07
91,M,homemaker,51.05
91,F,farmer,1404.00
91,M,fisher,1491.37
91,M,homemaker,50.21
91,F,service provider,4038.70
91,M,craftsman,2987.06
91,M,craftsman,3138.23
91,F,homemaker,58.68
91,X,unemployed,58.85
91,M,fisher,1420.92
91,F,fisher,1432.90
91,M,service provider,3744.19
91,M,fisher,1409.75
91,F,farmer,1249.25
91,F,homemaker,62.30
91,X,homemaker,61.43
91,F,fisher,1350.26
91,M,farmer,1284.29
91,F,unemployed,66.98
91,M,fisher,1399.59
91,M,service provider,3459.50
91,M,farmer,1235.41
91,F,unemployed,68.20
91,M,fisher,1302.98
91,F,farmer,1292.59
91,M,unemployed,71.90
91,M,civil servant,3553.07
91,M,unemployed,70.54
91,F,service provider,3317.51
91,F,homemaker,77.46
91,M,fisher,1306.42
91,F,homemaker,74.85
91,M,craftsman,2607.72
91,F,service provider,3187.82
91,M,farmer,1216.05
91,M,homemaker,86.07
91,M,fisher,1324.16
91,M,craftsman,2655.88
91,F,craftsman,2553.93
91,M,fisher,1291.96
91,X,unemployed,86.02
91,F,service provider,3119.71
91,M,homemaker,83.72
91,M,fisher,1202.20
91,M,homemaker,82.10
91,M,civil servant,3160.49
91,F,civil servant,2948.14
91,F,farmer,1164.82
91,F,farmer,1108.65
91,M,homemaker,92.07
91,M,service provider,3016.81
91,M,civil servant,3045.06
91,M,craftsman,2352.81
91,M,homemaker,91.37
91,M,fisher,1140.13
91,M,farmer,1051.93
91,M,fisher,1080.88
91,F,unemployed,93.48
91,F,fisher,1131.67
91,F,fisher,1096.01
91,F,homemaker,90.75
91,F,craftsman,2249.98
91,M,civil servant,2802.38
91,M,service provider,2799.98
91,F,fisher,1095.76
91,M,farmer,945.41
91,M,fisher,1084.52
91,M,craftsman,2151.82
91,M,farmer,992.53
91,M,craftsman,2046.44
91,F,farmer,981.97
91,M,farmer,994.01
91,X,craftsman,2021.17
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,X,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,X,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,F,child,0.00
91,X,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,F,child,0.00
91,M,child,0.00
91,M,child,0.00
92,M,retired,4999.69
92,F,retired,5523.79
92,F,retired,3795.52
92,F,retired,5530.19
92,M,retired,4210.92
92,M,retired,2052.90
92,M,retired,-1273.85
92,F,retired,-1312.97
92,F,retired,1711.05
92,F,retired,3818.69
92,F,retired,4089.71
92,F,retired,1918.74
92,F,retired,-1151.93
92,M,retired,2126.73
92,M,retired,1968.19
92,M,retired,1894.37
92,M,retired,1930.37
92,M,retired,-1094.98
92,M,retired,4736.02
92,M,retired,4538.12
92,M,retired,1956.97
92,F,retired,1869.47
92,F,retired,4725.88
92,F,retired,1488.64
92,M,retired,4532.19
92,X,retired,4553.03
92,M,retired,1890.84
92,F,retired,-901.71
92,M,retired,1572.03
92,F,retired,3400.08
92,F,retired,1561.35
92,F,retired,194.55
92,F,retired,1446.94
92,F,retired,1812.88
92,X,retired,1865.72
92,F,retired,-867.90
92,F,retired,1498.97
92,F,retired,4393.90
92,F,retired,-862.94
92,F,retired,4099.58
92,M,retired,1486.59
92,M,retired,-802.11
92,M,retired,1413.60
92,F,retired,3308.95
92,M,retired,4240.27
92,F,retired,-818.25
92,F,retired,1246.32
92,F,retired,1475.25
92,M,retired,1500.62
92,X,retired,-738.34
92,M,retired,1745.75
92,F,retired,3405.20
92,M,retired,3206.11
92,F,retired,4198.62
92,M,retired,-752.27
92,M,craftsman,9352.79
92,F,farmer,4277.98
92,M,craftsman,8990.11
92,M,unemployed,-691.23
92,F,homemaker,-746.45
92,F,fisher,4383.31
92,F,farmer,4041.17
92,M,civil servant,11204.00
92,F,fisher,4314.33
92,M,civil servant,11247.52
92,F,homemaker,-707.95
92,F,civil servant,10591.75
92,F,farmer,4146.21
92,M,fisher,4115.86
92,F,service provider,11343.55
92,M,farmer,3928.15
92,M,farmer,3891.38
92,M,farmer,3857.76
92,M,craftsman,6632.77
92,M,fisher,4010.74
92,M,fisher,3966.35
92,M,farmer,3965.66
92,F,craftsman,6928.38
92,M,fisher,4126.19
92,F,civil servant,10946.89
92,F,fisher,3842.00
92,F,homemaker,-600.68
92,F,homemaker,-600.42
92,F,fisher,4153.75
92,M,craftsman,8673.68
92,X,service provider,10851.80
92,M,homemaker,-554.64
92,F,fisher,4060.59
92,M,homemaker,-546.15
92,F,farmer,3672.25
92,F,homemaker,-537.10
92,F,craftsman,6882.66
92,F,civil servant,9458.49
92,M,craftsman,7623.83
92,M,craftsman,8123.01
92,M,service provider,9618.21
92,F,homemaker,-506.24
92,F,homemaker,-507.57
92,F,service provider,10027.06
92,F,service provider,9308.71
92,M,homemaker,-477.19
92,M,civil servant,9500.46
92,M,fisher,3699.49
92,M,craftsman,7672.65
92,M,craftsman,4886.55
92,F,fisher,3576.01
92,F,fisher,1933.72
92,M,fisher,3755.42
92,M,service provider,8904.41
92,M,service provider,9059.54
92,F,unemployed,-437.92
92,M,craftsman,7451.05
92,X,service provider,8886.52
92,M,fisher,3613.57
92,F,craftsman,7318.70
92,F,fisher,3502.92
92,F,fisher,3396.22
92,M,fisher,3054.29
92,M,fisher,3233.31
92,M,homemaker,-418.13
92,F,service provider,8112.29
92,F,homemaker,-409.83
92,F,craftsman,6770.74
92,M,farmer,3432.97
92,F,service provider,8613.35
92,M,craftsman,6802.47
92,F,farmer,2722.41
92,F,craftsman,6966.80
92,M,homemaker,-377.12
92,F,fisher,3308.94
92,F,fisher,3414.14
92,F,farmer,3248.45
92,F,fisher,3375.91
92,M,craftsman,6971.41
92,F,craftsman,7089.55
92,M,service provider,8171.51
92,M,craftsman,7000.47
92,F,farmer,3328.69
92,M,fisher,3438.34
92,F,homemaker,-362.09
92,M,civil servant,8616.55
92,F,farmer,3110.08
92,M,unemployed,-341.54
92,F,unemployed,-354.07
92,F,fisher,3180.86
92,M,farmer,3281.09
92,M,fisher,3077.94
92,F,craftsman,6980.06
92,M,farmer,3254.37
92,M,craftsman,6719.12
92,X,farmer,3019.50
92,F,craftsman,6910.14
92,F,farmer,3133.80
92,M,farmer,3007.53
