year,sex,profession,income,age,net_worth
90,M,farmer,3791.07,60,41215.58
90,F,craftsman,6095.99,60,31560.95
90,M,fisher,4947.73,60,50293.7
90,F,civil servant,10198.23,59,115981.0
90,F,fisher,4442.38,59,47988.48
90,F,homemaker,-515.32,59,-19577.99
90,F,homemaker,-490.08,59,-19615.43
90,F,fisher,4559.8,59,48109.91
90,M,craftsman,7670.74,59,90064.54
90,X,service provider,9695.49,59,116052.86
90,M,homemaker,-492.41,58,-18615.13
90,F,fisher,4477.9,58,47036.12
90,M,homemaker,-483.91,58,-18510.58
90,F,farmer,3543.75,58,34263.3
90,F,homemaker,-489.99,58,-18579.67
90,F,craftsman,6311.24,58,39997.36
90,F,civil servant,9192.52,57,106380.94
90,M,craftsman,7798.69,57,83002.74
90,M,craftsman,7715.25,57,83557.96
90,M,service provider,9797.6,57,107090.92
90,F,homemaker,-434.76,57,-17448.9
90,F,homemaker,-449.05,57,-17559.69
90,F,service provider,9194.66,57,105799.13
90,F,service provider,9042.67,56,101598.35
90,M,homemaker,-411.55,56,-16466.38
90,M,civil servant,9502.64,56,101248.15
90,M,fisher,4227.16,56,43155.16
90,M,craftsman,6892.39,56,79538.37
90,M,homemaker,-399.41,56,-16488.78
90,F,fisher,4295.6,56,42532.45
90,F,homemaker,-386.76,55,-15488.43
90,M,fisher,4172.07,55,41166.1
90,M,service provider,9129.48,55,97581.82
90,M,service provider,8496.95,55,97060.47
90,F,unemployed,-355.53,55,-15505.43
90,M,craftsman,7070.53,54,73025.38
90,X,service provider,8933.83,54,93307.48
90,M,fisher,3946.26,54,39771.33
90,F,craftsman,6664.78,54,73104.8
90,F,fisher,3905.6,54,39756.33
90,F,fisher,3992.62,54,39996.78
90,M,fisher,3629.48,54,26869.31
90,M,fisher,3645.99,54,26755.18
90,M,homemaker,-357.58,54,-14584.22
90,F,service provider,8169.01,54,65277.47
90,F,homemaker,-357.63,54,-14620.57
90,F,craftsman,6451.4,53,68790.51
90,M,farmer,3185.18,53,31724.71
90,F,service provider,8564.15,53,89943.36
90,M,craftsman,6794.21,53,69955.42
90,F,farmer,2566.85,53,12481.45
90,F,craftsman,6798.79,53,69920.29
90,M,homemaker,-297.42,53,-13590.8
90,F,fisher,3787.76,53,38119.05
90,F,fisher,4099.69,53,38397.07
90,F,farmer,3190.21,53,31879.17
90,F,fisher,3893.57,53,37842.63
90,M,craftsman,6825.91,53,70046.17
90,F,craftsman,6518.46,52,66758.62
90,M,service provider,7482.35,52,65649.85
90,M,craftsman,6527.41,52,67308.78
90,F,farmer,3080.14,52,30731.92
90,M,fisher,3951.77,52,36755.15
90,F,homemaker,-293.45,52,-12739.48
90,M,civil servant,8341.9,52,86192.08
90,F,farmer,3023.59,52,30061.0
90,M,unemployed,-277.99,52,-12711.77
90,F,unemployed,-290.52,52,-12688.26
90,F,fisher,3810.82,52,36682.67
90,M,farmer,2920.88,51,29288.32
90,M,fisher,3745.13,51,35853.28
90,F,craftsman,6430.25,51,64388.5
90,M,farmer,2923.65,51,29290.51
90,M,craftsman,6095.24,51,64130.31
90,X,farmer,2820.56,51,28987.91
90,F,craftsman,6523.56,51,63805.23
90,F,farmer,3058.36,51,29630.62
90,M,farmer,2868.94,51,28864.77
90,F,craftsman,6167.09,51,64269.11
90,F,craftsman,6045.22,50,61501.48
90,M,fisher,3763.38,50,33610.5
90,F,fisher,3498.87,50,33312.09
90,M,farmer,2848.05,50,27903.48
90,F,civil servant,7658.8,50,78689.37
90,F,service provider,7681.41,50,78374.93
90,F,craftsman,6217.31,50,61165.34
90,M,farmer,3015.61,50,27929.43
90,F,farmer,2729.07,49,26919.7
90,F,farmer,2810.8,49,27218.36
90,M,craftsman,5764.97,49,57843.28
90,F,civil servant,7529.99,49,73819.96
90,F,civil servant,7697.59,49,74704.95
90,F,service provider,7111.01,49,45670.36
90,F,homemaker,-217.44,49,-10533.55
90,M,homemaker,-217.69,49,-10547.08
90,M,fisher,3452.14,48,30885.33
90,F,farmer,2830.67,48,25863.27
90,M,farmer,2600.67,48,25784.71
90,M,service provider,7163.72,48,70926.06
90,M,homemaker,-214.86,48,-10002.4
90,M,service provider,7426.14,48,71522.31
90,F,farmer,2808.32,48,25973.81
90,M,fisher,3452.85,47,29639.65
90,X,homemaker,-191.21,47,-9292.51
90,F,homemaker,-187.42,47,-9283.06
90,F,farmer,2692.28,47,24886.83
90,M,farmer,2630.48,47,25146.47
90,X,civil servant,7166.8,47,67413.7
90,M,fisher,3176.17,47,29600.3
90,F,craftsman,5404.83,47,53271.74
90,M,civil servant,7153.79,46,64317.0
90,F,craftsman,5342.79,46,51202.69
90,F,service provider,6911.6,46,64843.19
90,F,fisher,3365.54,46,28585.16
90,M,homemaker,-174.84,46,-8713.83
90,F,fisher,3108.56,46,28191.77
90,F,fisher,3346.35,46,28219.7
90,M,fisher,3165.79,46,28216.96
90,F,craftsman,5167.92,45,48537.91
90,F,craftsman,5145.32,45,48716.18
90,M,fisher,3236.49,45,27112.94
90,F,farmer,2552.05,45,23122.63
90,M,homemaker,-146.43,45,-8041.96
90,F,civil servant,6249.26,45,40613.93
90,F,service provider,6616.11,45,61320.86
90,M,farmer,2621.73,45,23243.36
90,M,farmer,2405.99,45,22940.71
90,F,civil servant,6692.12,45,61939.57
90,M,fisher,2979.44,44,25926.59
90,F,fisher,3066.98,44,26147.1
90,M,service provider,6679.73,44,58620.26
90,F,fisher,2940.11,44,25671.52
90,M,fisher,3205.27,44,26203.44
90,F,homemaker,-133.25,44,-7404.82
90,M,craftsman,4618.47,44,29118.23
90,F,service provider,6507.69,44,59006.89
90,M,homemaker,-137.18,44,-7406.72
90,M,craftsman,5034.48,43,43959.5
90,F,fisher,3079.86,43,24853.79
90,M,farmer,2406.88,43,21338.72
90,M,farmer,2462.42,43,21306.68
90,M,fisher,2852.9,43,25030.85
90,M,homemaker,-120.45,43,-6794.34
90,M,fisher,2835.08,43,24698.02
90,M,civil servant,6366.22,43,56218.31
90,M,craftsman,5133.13,43,44123.23
90,F,civil servant,6349.7,42,52650.04
90,F,farmer,2201.81,42,13342.7
90,F,craftsman,5060.25,42,41942.79
90,M,unemployed,-106.99,42,-6165.59
90,M,craftsman,4808.64,42,41703.43
90,M,civil servant,6016.83,42,52263.52
90,F,homemaker,-112.34,42,-6172.11
90,F,homemaker,-102.49,42,-6166.45
90,F,homemaker,-93.17,41,-5502.61
90,M,civil servant,5824.48,41,50213.98
90,F,unemployed,-87.39,41,-5479.65
90,M,farmer,2193.8,41,19575.0
90,F,civil servant,5764.49,41,49457.43
90,F,homemaker,-96.14,41,-5498.45
90,F,civil servant,5601.77,41,49457.93
90,M,service provider,5910.43,40,47105.39
90,M,farmer,2151.63,40,18783.5
90,F,craftsman,4786.48,40,37837.8
90,M,civil servant,5582.05,40,47498.65
90,M,craftsman,4527.13,40,37587.29
90,M,service provider,5430.1,40,47025.55
90,M,homemaker,-66.44,39,-4231.96
90,F,farmer,2186.27,39,18145.72
90,M,civil servant,5324.18,39,44598.33
90,F,farmer,2207.18,39,18132.37
90,M,farmer,2082.51,39,18176.66
90,M,service provider,5759.13,39,44439.96
90,M,service provider,5315.05,38,41836.07
90,M,fisher,2691.24,38,19651.51
90,F,farmer,2063.8,38,17215.66
90,X,unemployed,-49.63,38,-3575.07
90,F,craftsman,4122.97,38,33640.01
90,F,farmer,2142.43,38,17169.06
90,M,craftsman,4129.43,38,33587.36
90,F,unemployed,-41.02,37,-2964.34
90,F,fisher,2455.9,37,18997.24
90,M,homemaker,-37.98,37,-2933.97
90,M,fisher,2548.36,37,19076.6
90,M,homemaker,-39.48,37,-2949.49
90,F,craftsman,4211.62,37,31766.43
90,X,homemaker,-39.12,37,-2945.86
90,M,service provider,5174.81,36,37852.46
90,F,craftsman,4022.43,36,30001.32
90,M,craftsman,4131.11,36,30235.25
90,X,homemaker,-25.69,36,-2300.02
90,M,craftsman,3985.37,36,30055.88
90,F,farmer,2044.67,36,16003.75
90,M,fisher,2536.71,36,18305.33
90,F,unemployed,-27.48,36,-2298.76
90,M,farmer,1857.61,36,15727.78
90,F,farmer,1964.76,35,15599.87
90,M,civil servant,4753.73,35,35340.7
90,F,service provider,4786.44,35,35621.33
90,F,service provider,4876.1,35,35272.57
90,M,craftsman,3878.7,35,28519.13
90,F,homemaker,-15.61,35,-1642.11
90,X,unemployed,-15.29,35,-1656.84
90,F,farmer,1750.05,34,14883.73
90,X,fisher,2378.78,34,16765.79
90,M,service provider,4669.71,34,33471.56
90,M,craftsman,3813.58,34,26745.38
90,F,homemaker,-3.94,34,-997.92
90,F,farmer,1784.8,34,14935.56
90,F,farmer,1819.87,34,14917.1
90,F,farmer,1855.15,33,14417.67
90,F,homemaker,7.37,33,-324.09
90,F,fisher,2320.69,33,16217.57
90,F,craftsman,3846.5,33,25424.98
90,M,fisher,2214.55,33,16083.82
90,F,service provider,4589.27,33,31483.77
90,M,farmer,1715.15,33,14446.13
90,M,farmer,1706.76,33,14195.24
90,M,unemployed,19.35,32,425.67
90,M,homemaker,19.09,32,417.64
90,F,fisher,2104.49,32,15498.56
90,F,fisher,2219.04,32,15604.71
90,F,service provider,4218.42,32,29468.92
90,M,unemployed,18.28,32,416.53
90,M,service provider,4306.46,32,29698.38
90,F,homemaker,27.94,31,1103.11
90,M,fisher,2127.88,31,15003.76
90,F,craftsman,3606.01,31,22892.28
90,X,unemployed,28.82,31,1095.57
90,M,unemployed,29.72,31,1110.42
90,M,civil servant,4276.08,31,27262.74
90,F,civil servant,3989.92,30,25995.18
90,F,homemaker,35.42,30,1742.43
90,M,farmer,1637.43,30,12935.39
90,M,unemployed,35.45,30,1737.01
90,M,service provider,3990.79,30,26328.39
90,M,unemployed,36.03,30,1735.39
90,M,unemployed,36.21,30,1746.45
90,M,homemaker,46.17,29,2390.15
90,M,civil servant,4198.43,29,24742.09
90,F,fisher,1878.76,29,13958.59
90,M,fisher,1916.9,29,14005.14
90,M,farmer,1619.66,29,12599.46
90,X,service provider,3951.73,29,25040.2
90,M,fisher,1895.47,28,13543.16
90,M,craftsman,3012.37,28,19590.11
90,F,civil servant,3798.03,28,23155.72
90,F,farmer,1600.17,28,12440.94
90,F,unemployed,53.07,28,2993.1
90,F,fisher,1956.15,28,13677.04
90,F,unemployed,59.62,27,3583.66
90,M,homemaker,62.11,27,3592.49
90,F,farmer,1524.3,27,12181.1
90,M,fisher,1853.69,27,13155.49
90,M,homemaker,61.43,27,3586.72
90,F,service provider,3664.39,27,21811.4
90,M,craftsman,2936.67,26,18091.1
90,M,craftsman,2774.84,26,17927.73
90,F,homemaker,64.2,26,4135.82
90,X,unemployed,65.31,26,4152.3
90,M,fisher,1820.19,26,12746.44
90,F,fisher,1751.74,26,12640.11
90,M,service provider,3780.53,26,20590.91
90,M,fisher,1713.77,26,12794.29
90,F,farmer,1365.64,25,11538.68
90,F,homemaker,72.86,25,4799.26
90,X,homemaker,68.84,25,4797.8
90,F,fisher,1684.45,25,12228.62
90,M,farmer,1426.57,25,11600.13
90,F,unemployed,74.03,25,4802.7
90,M,fisher,1747.64,25,12406.64
90,M,service provider,3327.64,24,17686.07
90,M,farmer,1370.6,24,11382.54
90,F,unemployed,80.33,24,5441.59
90,M,fisher,1627.77,24,11995.72
90,F,farmer,1276.82,24,11424.18
90,M,unemployed,77.91,24,5438.22
90,M,civil servant,3246.87,24,17758.36
90,M,unemployed,74.43,24,5427.55
90,F,service provider,3087.71,23,16424.31
90,F,homemaker,78.1,23,6095.78
90,M,fisher,1603.64,23,11578.48
90,F,homemaker,84.77,23,6126.51
90,M,craftsman,2484.14,23,14817.6
90,F,service provider,3182.45,23,16369.56
90,M,farmer,1318.71,23,11164.6
90,M,homemaker,87.02,22,6764.64
90,M,fisher,1570.46,22,11241.83
90,M,craftsman,2524.62,22,13970.22
90,F,craftsman,2537.76,22,13957.35
90,M,fisher,1520.21,22,11229.57
90,X,unemployed,83.33,22,6761.81
90,F,service provider,3093.53,22,15328.47
90,M,homemaker,93.89,21,7391.46
90,M,fisher,1509.78,21,11039.34
90,M,homemaker,93.96,21,7384.1
90,M,civil servant,2929.4,21,14050.22
90,F,civil servant,3075.6,21,14033.49
90,F,farmer,1136.18,21,10770.1
90,F,farmer,1213.84,21,10809.56
90,M,homemaker,91.78,20,8061.36
90,M,service provider,2774.56,20,12978.1
90,M,civil servant,2867.78,20,12984.45
90,M,craftsman,2186.88,20,12128.07
90,M,homemaker,97.53,20,8069.36
90,M,fisher,1449.04,20,10662.37
90,M,farmer,1099.74,19,10327.66
90,M,fisher,1432.68,19,10474.07
90,F,unemployed,95.99,19,8704.9
90,F,fisher,1422.27,19,10459.43
90,F,fisher,1371.57,19,10442.22
90,F,homemaker,98.99,19,8708.08
90,F,craftsman,2161.06,18,10700.36
90,M,civil servant,2682.91,18,10961.28
90,M,service provider,2519.85,18,10879.75
90,F,fisher,1302.74,18,10271.2
90,M,farmer,1006.17,18,10122.91
90,M,fisher,1370.15,18,10304.9
90,M,child,0.0,17,10000.0
90,M,child,0.0,17,10000.0
90,M,child,0.0,17,10000.0
90,F,child,0.0,17,10000.0
90,M,child,0.0,17,10000.0
90,X,child,0.0,17,10000.0
90,M,child,0.0,16,10000.0
90,F,child,0.0,16,10000.0
90,F,child,0.0,16,10000.0
90,F,child,0.0,16,10000.0
90,F,child,0.0,15,10000.0
90,F,child,0.0,15,10000.0
90,F,child,0.0,15,10000.0
90,F,child,0.0,14,10000.0
90,M,child,0.0,14,10000.0
90,M,child,0.0,14,10000.0
90,M,child,0.0,14,10000.0
90,M,child,0.0,13,10000.0
90,F,child,0.0,13,10000.0
90,F,child,0.0,13,10000.0
90,F,child,0.0,13,10000.0
90,F,child,0.0,13,10000.0
90,M,child,0.0,12,10000.0
90,M,child,0.0,12,10000.0
90,M,child,0.0,12,10000.0
90,F,child,0.0,12,10000.0
90,X,child,0.0,11,10000.0
90,M,child,0.0,11,10000.0
90,F,child,0.0,11,10000.0
90,F,child,0.0,10,10000.0
90,M,child,0.0,10,10000.0
90,M,child,0.0,10,10000.0
90,F,child,0.0,9,10000.0
90,F,child,0.0,9,10000.0
90,F,child,0.0,9,10000.0
90,X,child,0.0,8,10000.0
90,F,child,0.0,8,10000.0
90,F,child,0.0,8,10000.0
90,F,child,0.0,8,10000.0
90,F,child,0.0,7,10000.0
90,F,child,0.0,7,10000.0
90,F,child,0.0,7,10000.0
90,F,child,0.0,7,10000.0
90,M,child,0.0,7,10000.0
90,M,child,0.0,7,10000.0
90,F,child,0.0,6,10000.0
90,F,child,0.0,6,10000.0
90,M,child,0.0,6,10000.0
90,F,child,0.0,6,10000.0
90,M,child,0.0,6,10000.0
90,M,child,0.0,6,10000.0
90,M,child,0.0,6,10000.0
90,F,child,0.0,5,10000.0
90,M,child,0.0,5,10000.0
90,F,child,0.0,5,10000.0
90,M,child,0.0,5,10000.0
90,F,child,0.0,5,10000.0
90,M,child,0.0,5,10000.0
90,M,child,0.0,4,10000.0
90,F,child,0.0,4,10000.0
90,F,child,0.0,4,10000.0
90,M,child,0.0,4,10000.0
90,F,child,0.0,4,10000.0
90,F,child,0.0,4,10000.0
90,M,child,0.0,4,10000.0
90,F,child,0.0,3,10000.0
90,M,child,0.0,3,10000.0
90,M,child,0.0,3,10000.0
90,F,child,0.0,3,10000.0
90,M,child,0.0,3,10000.0
90,M,child,0.0,3,10000.0
90,F,child,0.0,3,10000.0
90,F,child,0.0,2,10000.0
90,M,child,0.0,2,10000.0
90,F,child,0.0,2,10000.0
90,F,child,0.0,2,10000.0
90,F,child,0.0,2,10000.0
90,F,child,0.0,2,10000.0
90,F,child,0.0,2,10000.0
90,F,child,0.0,1,10000.0
90,F,child,0.0,1,10000.0
90,M,child,0.0,1,10000.0
90,M,child,0.0,1,10000.0
90,F,child,0.0,1,10000.0
90,F,child,0.0,1,10000.0
90,X,child,0.0,1,10000.0
90,M,child,0.0,1,10000.0
90,F,child,0.0,0,10000.0
90,M,child,0.0,0,10000.0
90,F,child,0.0,0,10000.0
90,M,child,0.0,0,10000.0
90,M,child,0.0,0,10000.0
90,F,child,0.0,0,10000.0
90,M,child,0.0,0,10000.0
91,M,retired,5309.72,81,140674.55
91,F,retired,5674.61,76,162741.19
91,F,retired,1721.9,74,52131.35
91,F,retired,3403.46,74,106036.54
91,F,retired,5406.57,73,156994.4
91,M,retired,4175.62,73,121629.07
91,M,retired,2012.57,72,62754.76
91,M,retired,-1251.75,72,-38529.4
91,F,retired,4996.82,72,155412.02
91,F,retired,-1191.94,72,-38568.89
91,F,retired,1640.71,71,50049.43
91,F,retired,3902.57,71,119208.73
91,F,retired,3864.38,71,119524.76
91,F,retired,4676.43,71,152200.66
91,F,retired,1988.17,70,61828.6
91,F,retired,-1019.78,70,-34736.37
91,M,retired,1941.37,70,62547.63
91,M,retired,1936.37,70,61293.63
91,M,retired,2007.19,69,61115.51
91,M,retired,1964.97,69,61089.74
91,M,retired,-1019.69,69,-33103.31
91,M,retired,4618.64,69,148938.75
91,M,retired,4522.71,68,147772.44
91,M,retired,1841.03,68,60630.77
91,F,retired,1911.02,68,60479.77
91,F,retired,-887.6,68,-31479.72
91,F,retired,4593.05,68,145963.63
91,F,retired,1465.85,68,47450.66
91,M,retired,4420.14,68,145509.79
91,X,retired,4661.66,67,146053.96
91,M,retired,1891.74,67,59511.11
91,F,retired,-885.37,67,-30170.75
91,M,retired,1552.27,67,48404.04
91,F,retired,3461.31,67,113506.98
91,F,retired,1441.61,67,48329.51
91,F,retired,219.44,67,6339.67
91,F,retired,1480.07,67,48326.83
91,F,retired,1711.88,66,58118.9
91,X,retired,1699.88,66,58954.81
91,F,retired,-821.46,66,-28512.0
91,F,retired,1487.45,66,48168.35
91,M,retired,1695.04,66,59044.15
91,F,retired,4238.07,66,142924.28
91,M,retired,1845.66,66,58868.7
91,F,retired,-788.48,65,-27206.96
91,F,retired,4103.12,65,141674.75
91,M,retired,1419.17,65,47535.92
91,M,retired,-735.25,65,-27073.32
91,M,retired,1434.45,65,47962.97
91,F,retired,3225.64,65,109887.66
91,M,retired,4133.2,65,141840.64
91,F,retired,-766.25,65,-27172.89
91,F,retired,1153.1,65,39924.89
91,F,farmer,3686.45,64,47328.94
91,M,farmer,3893.95,64,48225.06
91,X,homemaker,-694.79,64,-25676.76
91,M,fisher,4308.63,64,57654.51
91,F,craftsman,9393.32,64,109021.29
91,M,craftsman,9413.22,64,108826.69
91,F,service provider,11793.53,64,141468.93
91,M,homemaker,-710.16,64,-25757.46
91,M,craftsman,8415.22,63,105212.89
91,F,farmer,3942.26,63,45937.31
91,M,craftsman,8627.18,63,104432.26
91,M,unemployed,-668.53,63,-24419.36
91,F,homemaker,-696.66,63,-24470.73
91,F,fisher,4297.41,63,56084.07
91,F,farmer,3895.9,63,45879.37
91,M,civil servant,11471.94,63,134701.64
91,F,fisher,4091.13,62,52945.31
91,M,civil servant,10568.26,62,128982.53
91,F,homemaker,-630.76,62,-23202.63
91,F,civil servant,10852.42,62,129408.94
91,F,farmer,3760.05,62,44627.61
91,M,fisher,3977.44,62,43196.61
91,F,service provider,10395.31,62,129194.49
91,M,farmer,3626.7,62,43678.45
91,M,farmer,3265.65,61,34670.58
91,M,farmer,3518.41,61,43043.61
91,M,craftsman,6318.61,61,34479.05
91,M,fisher,3910.05,61,46989.91
91,M,fisher,3914.87,61,52281.94
91,M,farmer,3502.16,61,42604.07
91,F,craftsman,6398.36,61,34397.54
91,M,fisher,4064.84,61,51963.53
91,F,civil servant,10635.49,60,120936.15
91,F,fisher,3996.48,60,49624.12
91,F,homemaker,-549.31,60,-20852.48
91,F,homemaker,-522.66,60,-20863.27
91,F,fisher,3800.17,60,49647.4
91,M,craftsman,8400.99,60,93902.44
91,X,service provider,10322.34,60,120851.44
91,M,homemaker,-518.26,59,-19858.57
91,F,fisher,3827.77,59,48587.41
91,M,homemaker,-491.41,59,-19727.17
91,F,farmer,3212.63,59,35507.02
91,F,homemaker,-489.88,59,-19794.73
91,F,craftsman,6684.56,59,42977.05
91,F,civil servant,9840.76,58,110938.73
91,M,craftsman,7376.09,58,86328.2
91,M,craftsman,7518.33,58,86954.54
91,M,service provider,9490.43,58,111473.55
91,F,homemaker,-471.05,58,-18645.13
91,F,homemaker,-486.51,58,-18771.38
91,F,service provider,10082.87,58,110477.98
91,F,service provider,9111.84,57,105791.67
91,M,homemaker,-428.78,57,-17620.34
91,M,civil servant,9770.31,57,105770.71
91,M,fisher,3752.73,57,44668.93
91,M,craftsman,7164.8,57,82758.17
91,M,homemaker,-432.96,57,-17646.92
91,F,fisher,3446.19,57,43892.95
91,F,homemaker,-387.52,56,-16601.14
91,M,fisher,3384.22,56,42495.62
91,M,service provider,9414.53,56,101926.5
91,M,service provider,8827.97,56,101111.86
91,F,unemployed,-386.11,56,-16616.73
91,M,craftsman,6757.02,55,76041.3
91,X,service provider,8454.68,55,97172.23
91,M,fisher,3392.28,55,41104.88
91,F,craftsman,7265.01,55,76374.71
91,F,fisher,3310.08,55,41048.78
91,F,fisher,3349.32,55,41308.85
91,M,fisher,3075.19,55,28044.31
91,M,fisher,3076.32,55,27930.75
91,M,homemaker,-382.15,55,-15691.56
91,F,service provider,8260.35,55,69045.06
91,F,homemaker,-393.89,55,-15739.65
91,F,craftsman,6717.97,54,71786.91
91,M,farmer,3003.78,54,32864.01
91,F,service provider,8707.92,54,93934.73
91,M,craftsman,6998.39,54,73092.03
91,F,farmer,2564.79,54,13401.26
91,F,craftsman,7152.47,54,73133.94
91,M,homemaker,-327.71,54,-14643.7
91,F,fisher,3373.14,54,39443.03
91,F,fisher,3302.72,54,39685.84
91,F,farmer,3030.45,54,33031.8
91,F,fisher,3333.82,54,39146.95
91,M,craftsman,6768.62,54,73067.89
91,F,craftsman,6929.47,53,69860.77
91,M,service provider,7836.48,53,69205.49
91,M,craftsman,6709.98,53,70301.18
91,F,farmer,3015.28,53,31876.97
91,M,fisher,3371.08,53,38078.1
91,F,homemaker,-323.34,53,-13788.01
91,M,civil servant,8244.79,53,89951.88
91,F,farmer,2913.51,53,31155.16
91,M,unemployed,-314.42,53,-13751.38
91,F,unemployed,-324.69,53,-13738.14
91,F,fisher,3091.99,53,37866.08
91,M,farmer,2715.79,52,30283.62
91,M,fisher,3000.01,52,36990.69
91,F,craftsman,6435.33,52,67243.57
91,M,farmer,2778.14,52,30316.99
91,M,craftsman,6327.02,52,66931.22
91,X,farmer,2823.25,52,30036.94
91,F,craftsman,6423.63,52,66654.45
91,F,farmer,2861.05,52,30698.55
91,M,farmer,2843.6,52,29923.97
91,F,craftsman,6265.71,52,67039.37
91,F,craftsman,6327.86,51,64302.82
91,M,fisher,3045.88,51,34770.85
91,F,fisher,3172.18,51,34535.59
91,M,farmer,2698.99,51,28890.38
91,F,civil servant,8227.12,51,82440.34
91,F,service provider,7986.52,51,82005.6
91,F,craftsman,6142.62,51,63874.06
91,M,farmer,2664.66,51,28899.17
91,F,farmer,2685.02,50,27899.62
91,F,farmer,2724.72,50,28218.13
91,M,craftsman,6171.7,50,60566.54
91,F,civil servant,7363.27,50,77139.0
91,F,civil servant,7358.1,50,78021.41
91,F,service provider,6734.29,50,48674.91
91,F,homemaker,-257.31,50,-11516.05
91,M,homemaker,-257.35,50,-11529.62
91,M,fisher,2963.46,49,32004.47
91,F,farmer,2692.71,49,26847.03
91,M,farmer,2628.93,49,26736.58
91,M,service provider,7176.59,49,74151.76
91,M,homemaker,-242.55,49,-10970.14
91,M,service provider,7359.15,49,74839.29
91,F,farmer,2591.64,49,26907.04
91,M,fisher,2714.78,48,30634.45
91,X,homemaker,-214.7,48,-10232.39
91,F,homemaker,-220.0,48,-10228.24
91,F,farmer,2429.19,48,25738.83
91,M,farmer,2520.61,48,26044.18
91,X,civil servant,7448.94,48,70775.57
91,M,fisher,2716.39,48,30595.9
91,F,craftsman,5542.09,48,55680.19
91,M,civil servant,7299.34,47,67604.08
91,F,craftsman,5864.51,47,53772.36
91,F,service provider,6985.47,47,67973.34
91,F,fisher,2690.76,47,29567.95
91,M,homemaker,-201.73,47,-9640.75
91,F,fisher,2810.28,47,29234.32
91,F,fisher,2700.43,47,29207.32
91,M,fisher,2756.3,47,29232.52
91,F,craftsman,5670.66,46,51010.65
91,F,craftsman,5403.34,46,51055.26
91,M,fisher,2628.73,46,28064.71
91,F,farmer,2366.59,46,23943.34
91,M,homemaker,-169.4,46,-8936.55
91,F,civil servant,6684.67,46,43593.67
91,F,service provider,7032.08,46,64474.31
91,M,farmer,2391.13,46,24076.33
91,M,farmer,2459.54,46,23807.89
91,F,civil servant,7035.61,46,65094.79
91,M,fisher,2457.95,45,26792.97
91,F,fisher,2558.88,45,27063.94
91,M,service provider,6899.07,45,61707.2
91,F,fisher,2455.41,45,26536.63
91,M,fisher,2582.84,45,27132.27
91,F,homemaker,-165.7,45,-8295.7
91,M,craftsman,4921.0,45,31216.14
91,F,service provider,6522.14,45,61905.36
91,M,homemaker,-157.08,45,-8288.98
91,M,craftsman,5355.75,44,46274.78
91,F,fisher,2457.79,44,25720.09
91,M,farmer,2168.62,44,22060.44
91,M,farmer,2194.76,44,22041.47
91,M,fisher,2414.14,44,25875.32
91,M,homemaker,-148.41,44,-7667.93
91,M,fisher,2534.68,44,25602.77
91,M,civil servant,6322.64,44,59017.03
91,M,craftsman,5294.89,44,46408.08
91,F,civil servant,6269.75,43,55422.32
91,F,farmer,2127.08,43,14043.64
91,F,craftsman,5098.78,43,44129.58
91,M,unemployed,-130.31,43,-7021.08
91,M,craftsman,5163.28,43,43922.47
91,M,civil servant,6204.51,43,55003.18
91,F,homemaker,-131.36,43,-7028.65
91,F,homemaker,-126.78,43,-7018.41
91,F,homemaker,-111.8,42,-6339.6
91,M,civil servant,5974.95,42,52838.86
91,F,unemployed,-105.51,42,-6310.35
91,M,farmer,2149.7,42,20287.26
91,F,civil servant,5966.29,42,52077.98
91,F,homemaker,-113.29,42,-6336.93
91,F,civil servant,6129.79,42,52160.23
91,M,service provider,5624.63,41,49555.12
91,M,farmer,2151.11,41,19496.46
91,F,craftsman,4868.52,41,39909.47
91,M,civil servant,5903.52,41,50087.82
91,M,craftsman,4763.31,41,39606.36
91,M,service provider,5747.48,41,49536.7
91,M,homemaker,-78.34,40,-5035.49
91,F,farmer,2043.67,40,18804.97
91,M,civil servant,5889.47,40,47180.48
91,F,farmer,2051.5,40,18795.53
91,M,farmer,2018.13,40,18823.13
91,M,service provider,5512.72,40,46833.73
91,M,service provider,5419.51,39,44183.23
91,M,fisher,2075.82,39,20326.83
91,F,farmer,1956.37,39,17831.25
91,X,unemployed,-65.7,39,-4365.95
91,F,craftsman,4375.46,39,35465.14
91,F,farmer,2023.08,39,17818.01
91,M,craftsman,4328.85,39,35389.19
91,F,unemployed,-55.08,38,-3744.61
91,F,fisher,2051.84,38,19660.57
91,M,homemaker,-57.02,38,-3716.18
91,M,fisher,2066.01,38,19747.02
91,M,homemaker,-52.52,38,-3727.2
91,F,craftsman,4300.45,38,33554.07
91,X,homemaker,-54.02,38,-3725.07
91,M,service provider,5219.42,37,40099.58
91,F,craftsman,4259.36,37,31768.41
91,M,craftsman,4254.12,37,31999.71
91,X,homemaker,-42.2,37,-3067.4
91,M,craftsman,4075.65,37,31731.11
91,F,farmer,1816.69,37,16549.51
91,M,fisher,1970.34,37,18927.91
91,F,unemployed,-41.23,37,-3065.17
91,M,farmer,1907.73,37,16319.06
91,F,farmer,1819.34,36,16146.94
91,M,civil servant,4975.96,36,37466.08
91,F,service provider,4855.02,36,37686.24
91,F,service provider,5237.28,36,37528.62
91,M,craftsman,4112.88,36,30212.98
91,F,homemaker,-28.25,36,-2395.54
91,X,unemployed,-29.65,36,-2411.67
91,F,farmer,1652.95,35,15347.61
