year,sex,profession,income,net_worth
90,F,retired,3677.21,117620.03
90,F,retired,3643.49,117955.16
90,F,retired,4831.73,150225.03
90,F,retired,1831.68,61197.11
90,F,retired,-1001.90,-32991.40
90,M,retired,2021.10,61939.54
90,M,retired,1871.61,60688.04
90,M,retired,1977.03,60878.16
90,M,retired,1792.91,60474.51
90,M,retired,1965.22,60469.85
90,M,retired,-964.04,-31397.36
90,M,retired,-910.11,-31358.44
90,M,retired,4549.57,146992.02
90,M,retired,3678.44,114655.60
90,M,retired,4643.71,145873.67
90,M,retired,1754.67,60072.85
90,F,retired,1813.12,59886.85
90,F,retired,-899.86,-29866.93
90,M,retired,3303.48,111957.00
90,F,retired,4361.24,144029.70
90,F,retired,1386.75,47080.33
90,M,retired,4357.44,143662.31
90,X,retired,4518.33,144085.72
90,M,retired,1845.55,58927.84
90,F,retired,-851.35,-28560.20
90,M,retired,1483.99,47990.50
90,F,retired,3515.69,112138.92
90,F,retired,1411.17,47971.30
90,F,retired,224.47,6845.42
90,F,retired,1379.89,47949.39
90,F,retired,1738.07,57625.55
90,X,retired,1690.57,58467.46
90,F,retired,-731.75,-26965.35
90,F,retired,1450.43,47787.22
90,M,retired,1676.34,58559.22
90,F,retired,4152.83,141167.84
90,M,retired,1797.35,58308.46
90,F,homemaker,-731.38,-25693.29
90,F,service provider,11291.65,139985.78
90,M,farmer,4077.44,47188.92
90,M,unemployed,-725.97,-25612.88
90,M,farmer,4124.93,47608.34
90,F,craftsman,9204.92,108637.43
90,M,service provider,11406.51,140136.63
90,F,homemaker,-721.22,-25681.45
90,F,farmer,4027.12,39710.94
90,F,farmer,4049.33,45848.31
90,M,farmer,4250.11,46640.68
90,X,homemaker,-644.29,-24256.79
90,M,fisher,5207.97,55862.79
90,F,craftsman,8766.56,104687.22
90,M,craftsman,8482.53,104482.67
90,F,service provider,11060.01,135934.76
90,M,homemaker,-698.02,-24322.12
90,M,craftsman,8654.00,101367.87
90,F,farmer,3810.14,44328.77
90,M,craftsman,8514.40,100481.26
90,M,unemployed,-630.88,-23025.64
90,F,homemaker,-645.88,-23048.88
90,F,fisher,4997.31,54297.96
90,F,farmer,3931.70,44294.01
90,M,civil servant,11267.85,129328.26
90,F,fisher,4793.50,51262.33
90,M,civil servant,10337.21,124060.99
90,F,homemaker,-577.07,-21846.68
90,F,civil servant,10598.11,124345.32
90,F,farmer,3871.47,43110.18
90,M,fisher,4575.75,41570.48
90,F,service provider,10415.40,124359.42
90,M,farmer,3703.67,42227.69
90,M,farmer,3524.75,33400.35
90,M,farmer,3718.69,41646.99
90,M,craftsman,6173.10,31682.34
90,M,fisher,4788.05,45397.48
90,M,fisher,4958.62,50687.10
90,M,farmer,3791.07,41215.58
90,F,craftsman,6095.99,31560.95
90,M,fisher,4947.73,50293.70
90,F,civil servant,10198.23,115981.00
90,F,fisher,4442.38,47988.48
90,F,homemaker,-515.32,-19577.99
90,F,homemaker,-490.08,-19615.43
90,F,fisher,4559.80,48109.91
90,M,craftsman,7670.74,90064.54
90,X,service provider,9695.49,116052.86
90,M,homemaker,-492.41,-18615.13
90,F,fisher,4477.90,47036.12
90,M,homemaker,-483.91,-18510.58
90,F,farmer,3543.75,34263.30
90,F,homemaker,-489.99,-18579.67
90,F,craftsman,6311.24,39997.36
90,F,civil servant,9192.52,106380.94
90,M,craftsman,7798.69,83002.74
90,M,craftsman,7715.25,83557.96
90,M,service provider,9797.60,107090.92
90,F,homemaker,-434.76,-17448.90
90,F,homemaker,-449.05,-17559.69
90,F,service provider,9194.66,105799.13
90,F,service provider,9042.67,101598.35
90,M,homemaker,-411.55,-16466.38
90,M,civil servant,9502.64,101248.15
90,M,fisher,4227.16,43155.16
90,M,craftsman,6892.39,79538.37
90,M,homemaker,-399.41,-16488.78
90,F,fisher,4295.60,42532.45
90,F,homemaker,-386.76,-15488.43
90,M,fisher,4172.07,41166.10
90,M,service provider,9129.48,97581.82
90,M,service provider,8496.95,97060.47
90,F,unemployed,-355.53,-15505.43
90,M,craftsman,7070.53,73025.38
90,X,service provider,8933.83,93307.48
90,M,fisher,3946.26,39771.33
90,F,craftsman,6664.78,73104.80
90,F,fisher,3905.60,39756.33
90,F,fisher,3992.62,39996.78
90,M,fisher,3629.48,26869.31
90,M,fisher,3645.99,26755.18
90,M,homemaker,-357.58,-14584.22
90,F,service provider,8169.01,65277.47
90,F,homemaker,-357.63,-14620.57
90,F,craftsman,6451.40,68790.51
90,M,farmer,3185.18,31724.71
90,F,service provider,8564.15,89943.36
90,M,craftsman,6794.21,69955.42
90,F,farmer,2566.85,12481.45
90,F,craftsman,6798.79,69920.29
90,M,homemaker,-297.42,-13590.80
90,F,fisher,3787.76,38119.05
90,F,fisher,4099.69,38397.07
90,F,farmer,3190.21,31879.17
90,F,fisher,3893.57,37842.63
90,M,craftsman,6825.91,70046.17
90,F,craftsman,6518.46,66758.62
90,M,service provider,7482.35,65649.85
90,M,craftsman,6527.41,67308.78
90,F,farmer,3080.14,30731.92
90,M,fisher,3951.77,36755.15
90,F,homemaker,-293.45,-12739.48
90,M,civil servant,8341.90,86192.08
90,F,farmer,3023.59,30061.00
90,M,unemployed,-277.99,-12711.77
90,F,unemployed,-290.52,-12688.26
90,F,fisher,3810.82,36682.67
90,M,farmer,2920.88,29288.32
90,M,fisher,3745.13,35853.28
90,F,craftsman,6430.25,64388.50
90,M,farmer,2923.65,29290.51
90,M,craftsman,6095.24,64130.31
90,X,farmer,2820.56,28987.91
90,F,craftsman,6523.56,63805.23
90,F,farmer,3058.36,29630.62
90,M,farmer,2868.94,28864.77
90,F,craftsman,6167.09,64269.11
90,F,craftsman,6045.22,61501.48
90,M,fisher,3763.38,33610.50
90,F,fisher,3498.87,33312.09
90,M,farmer,2848.05,27903.48
90,F,civil servant,7658.80,78689.37
90,F,service provider,7681.41,78374.93
90,F,craftsman,6217.31,61165.34
90,M,farmer,3015.61,27929.43
90,F,farmer,2729.07,26919.70
90,F,farmer,2810.80,27218.36
90,M,craftsman,5764.97,57843.28
90,F,civil servant,7529.99,73819.96
90,F,civil servant,7697.59,74704.95
90,F,service provider,7111.01,45670.36
90,F,homemaker,-217.44,-10533.55
90,M,homemaker,-217.69,-10547.08
90,M,fisher,3452.14,30885.33
90,F,farmer,2830.67,25863.27
90,M,farmer,2600.67,25784.71
90,M,service provider,7163.72,70926.06
90,M,homemaker,-214.86,-10002.40
90,M,service provider,7426.14,71522.31
90,F,farmer,2808.32,25973.81
90,M,fisher,3452.85,29639.65
90,X,homemaker,-191.21,-9292.51
90,F,homemaker,-187.42,-9283.06
90,F,farmer,2692.28,24886.83
90,M,farmer,2630.48,25146.47
90,X,civil servant,7166.80,67413.70
90,M,fisher,3176.17,29600.30
90,F,craftsman,5404.83,53271.74
90,M,civil servant,7153.79,64317.00
90,F,craftsman,5342.79,51202.69
90,F,service provider,6911.60,64843.19
90,F,fisher,3365.54,28585.16
90,M,homemaker,-174.84,-8713.83
90,F,fisher,3108.56,28191.77
90,F,fisher,3346.35,28219.70
90,M,fisher,3165.79,28216.96
90,F,craftsman,5167.92,48537.91
90,F,craftsman,5145.32,48716.18
90,M,fisher,3236.49,27112.94
90,F,farmer,2552.05,23122.63
90,M,homemaker,-146.43,-8041.96
90,F,civil servant,6249.26,40613.93
90,F,service provider,6616.11,61320.86
90,M,farmer,2621.73,23243.36
90,M,farmer,2405.99,22940.71
90,F,civil servant,6692.12,61939.57
90,M,fisher,2979.44,25926.59
90,F,fisher,3066.98,26147.10
90,M,service provider,6679.73,58620.26
90,F,fisher,2940.11,25671.52
90,M,fisher,3205.27,26203.44
90,F,homemaker,-133.25,-7404.82
90,M,craftsman,4618.47,29118.23
90,F,service provider,6507.69,59006.89
90,M,homemaker,-137.18,-7406.72
90,M,craftsman,5034.48,43959.50
90,F,fisher,3079.86,24853.79
90,M,farmer,2406.88,21338.72
90,M,farmer,2462.42,21306.68
90,M,fisher,2852.90,25030.85
90,M,homemaker,-120.45,-6794.34
90,M,fisher,2835.08,24698.02
90,M,civil servant,6366.22,56218.31
90,M,craftsman,5133.13,44123.23
90,F,civil servant,6349.70,52650.04
90,F,farmer,2201.81,13342.70
90,F,craftsman,5060.25,41942.79
90,M,unemployed,-106.99,-6165.59
90,M,craftsman,4808.64,41703.43
90,M,civil servant,6016.83,52263.52
90,F,homemaker,-112.34,-6172.11
90,F,homemaker,-102.49,-6166.45
90,F,homemaker,-93.17,-5502.61
90,M,civil servant,5824.48,50213.98
90,F,unemployed,-87.39,-5479.65
90,M,farmer,2193.80,19575.00
90,F,civil servant,5764.49,49457.43
90,F,homemaker,-96.14,-5498.45
90,F,civil servant,5601.77,49457.93
90,M,service provider,5910.43,47105.39
90,M,farmer,2151.63,18783.50
90,F,craftsman,4786.48,37837.80
90,M,civil servant,5582.05,47498.65
90,M,craftsman,4527.13,37587.29
90,M,service provider,5430.10,47025.55
90,M,homemaker,-66.44,-4231.96
90,F,farmer,2186.27,18145.72
90,M,civil servant,5324.18,44598.33
90,F,farmer,2207.18,18132.37
90,M,farmer,2082.51,18176.66
90,M,service provider,5759.13,44439.96
90,M,service provider,5315.05,41836.07
90,M,fisher,2691.24,19651.51
90,F,farmer,2063.80,17215.66
90,X,unemployed,-49.63,-3575.07
90,F,craftsman,4122.97,33640.01
90,F,farmer,2142.43,17169.06
90,M,craftsman,4129.43,33587.36
90,F,unemployed,-41.02,-2964.34
90,F,fisher,2455.90,18997.24
90,M,homemaker,-37.98,-2933.97
90,M,fisher,2548.36,19076.60
90,M,homemaker,-39.48,-2949.49
90,F,craftsman,4211.62,31766.43
90,X,homemaker,-39.12,-2945.86
90,M,service provider,5174.81,37852.46
90,F,craftsman,4022.43,30001.32
90,M,craftsman,4131.11,30235.25
90,X,homemaker,-25.69,-2300.02
90,M,craftsman,3985.37,30055.88
90,F,farmer,2044.67,16003.75
90,M,fisher,2536.71,18305.33
90,F,unemployed,-27.48,-2298.76
90,M,farmer,1857.61,15727.78
90,F,farmer,1964.76,15599.87
90,M,civil servant,4753.73,35340.70
90,F,service provider,4786.44,35621.33
90,F,service provider,4876.10,35272.57
90,M,craftsman,3878.70,28519.13
90,F,homemaker,-15.61,-1642.11
90,X,unemployed,-15.29,-1656.84
90,F,farmer,1750.05,14883.73
90,X,fisher,2378.78,16765.79
90,M,service provider,4669.71,33471.56
90,M,craftsman,3813.58,26745.38
90,F,homemaker,-3.94,-997.92
90,F,farmer,1784.80,14935.56
90,F,farmer,1819.87,14917.10
90,F,farmer,1855.15,14417.67
90,F,homemaker,7.37,-324.09
90,F,fisher,2320.69,16217.57
90,F,craftsman,3846.50,25424.98
90,M,fisher,2214.55,16083.82
90,F,service provider,4589.27,31483.77
90,M,farmer,1715.15,14446.13
90,M,farmer,1706.76,14195.24
90,M,unemployed,19.35,425.67
90,M,homemaker,19.09,417.64
90,F,fisher,2104.49,15498.56
90,F,fisher,2219.04,15604.71
90,F,service provider,4218.42,29468.92
90,M,unemployed,18.28,416.53
90,M,service provider,4306.46,29698.38
90,F,homemaker,27.94,1103.11
90,M,fisher,2127.88,15003.76
90,F,craftsman,3606.01,22892.28
90,X,unemployed,28.82,1095.57
90,M,unemployed,29.72,1110.42
90,M,civil servant,4276.08,27262.74
90,F,civil servant,3989.92,25995.18
90,F,homemaker,35.42,1742.43
90,M,farmer,1637.43,12935.39
90,M,unemployed,35.45,1737.01
90,M,service provider,3990.79,26328.39
90,M,unemployed,36.03,1735.39
90,M,unemployed,36.21,1746.45
90,M,homemaker,46.17,2390.15
90,M,civil servant,4198.43,24742.09
90,F,fisher,1878.76,13958.59
90,M,fisher,1916.90,14005.14
90,M,farmer,1619.66,12599.46
90,X,service provider,3951.73,25040.20
90,M,fisher,1895.47,13543.16
90,M,craftsman,3012.37,19590.11
90,F,civil servant,3798.03,23155.72
90,F,farmer,1600.17,12440.94
90,F,unemployed,53.07,2993.10
90,F,fisher,1956.15,13677.04
90,F,unemployed,59.62,3583.66
90,M,homemaker,62.11,3592.49
90,F,farmer,1524.30,12181.10
90,M,fisher,1853.69,13155.49
90,M,homemaker,61.43,3586.72
90,F,service provider,3664.39,21811.40
90,M,craftsman,2936.67,18091.10
90,M,craftsman,2774.84,17927.73
90,F,homemaker,64.20,4135.82
90,X,unemployed,65.31,4152.30
90,M,fisher,1820.19,12746.44
90,F,fisher,1751.74,12640.11
90,M,service provider,3780.53,20590.91
90,M,fisher,1713.77,12794.29
90,F,farmer,1365.64,11538.68
90,F,homemaker,72.86,4799.26
90,X,homemaker,68.84,4797.80
90,F,fisher,1684.45,12228.62
90,M,farmer,1426.57,11600.13
90,F,unemployed,74.03,4802.70
90,M,fisher,1747.64,12406.64
90,M,service provider,3327.64,17686.07
90,M,farmer,1370.60,11382.54
90,F,unemployed,80.33,5441.59
90,M,fisher,1627.77,11995.72
90,F,farmer,1276.82,11424.18
90,M,unemployed,77.91,5438.22
90,M,civil servant,3246.87,17758.36
90,M,unemployed,74.43,5427.55
90,F,service provider,3087.71,16424.31
90,F,homemaker,78.10,6095.78
90,M,fisher,1603.64,11578.48
90,F,homemaker,84.77,6126.51
90,M,craftsman,2484.14,14817.60
90,F,service provider,3182.45,16369.56
90,M,farmer,1318.71,11164.60
90,M,homemaker,87.02,6764.64
90,M,fisher,1570.46,11241.83
90,M,craftsman,2524.62,13970.22
90,F,craftsman,2537.76,13957.35
90,M,fisher,1520.21,11229.57
90,X,unemployed,83.33,6761.81
90,F,service provider,3093.53,15328.47
90,M,homemaker,93.89,7391.46
90,M,fisher,1509.78,11039.34
90,M,homemaker,93.96,7384.10
90,M,civil servant,2929.40,14050.22
90,F,civil servant,3075.60,14033.49
90,F,farmer,1136.18,10770.10
90,F,farmer,1213.84,10809.56
90,M,homemaker,91.78,8061.36
90,M,service provider,2774.56,12978.10
90,M,civil servant,2867.78,12984.45
90,M,craftsman,2186.88,12128.07
90,M,homemaker,97.53,8069.36
90,M,fisher,1449.04,10662.37
90,M,farmer,1099.74,10327.66
90,M,fisher,1432.68,10474.07
90,F,unemployed,95.99,8704.90
90,F,fisher,1422.27,10459.43
90,F,fisher,1371.57,10442.22
90,F,homemaker,98.99,8708.08
90,F,craftsman,2161.06,10700.36
90,M,civil servant,2682.91,10961.28
90,M,service provider,2519.85,10879.75
90,F,fisher,1302.74,10271.20
90,M,farmer,1006.17,10122.91
90,M,fisher,1370.15,10304.90
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,X,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,X,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,X,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,F,child,0.00,10000.00
90,X,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
90,M,child,0.00,10000.00
90,F,child,0.00,10000.00
90,M,child,0.00,10000.00
91,M,retired,5309.72,140674.55
91,F,retired,5674.61,162741.19
91,F,retired,1721.90,52131.35
91,F,retired,3403.46,106036.54
91,F,retired,5406.57,156994.40
91,M,retired,4175.62,121629.07
91,M,retired,2012.57,62754.76
91,M,retired,-1251.75,-38529.40
91,F,retired,4996.82,155412.02
91,F,retired,-1191.94,-38568.89
91,F,retired,1640.71,50049.43
91,F,retired,3902.57,119208.73
91,F,retired,3864.38,119524.76
91,F,retired,4676.43,152200.66
91,F,retired,1988.17,61828.60
91,F,retired,-1019.78,-34736.37
91,M,retired,1941.37,62547.63
91,M,retired,1936.37,61293.63
91,M,retired,2007.19,61115.51
91,M,retired,1964.97,61089.74
91,M,retired,-1019.69,-33103.31
91,M,retired,4618.64,148938.75
91,M,retired,4522.71,147772.44
91,M,retired,1841.03,60630.77
91,F,retired,1911.02,60479.77
91,F,retired,-887.60,-31479.72
91,F,retired,4593.05,145963.63
91,F,retired,1465.85,47450.66
91,M,retired,4420.14,145509.79
91,X,retired,4661.66,146053.96
91,M,retired,1891.74,59511.11
91,F,retired,-885.37,-30170.75
91,M,retired,1552.27,48404.04
91,F,retired,3461.31,113506.98
91,F,retired,1441.61,48329.51
91,F,retired,219.44,6339.67
91,F,retired,1480.07,48326.83
91,F,retired,1711.88,58118.90
91,X,retired,1699.88,58954.81
91,F,retired,-821.46,-28512.00
91,F,retired,1487.45,48168.35
91,M,retired,1695.04,59044.15
91,F,retired,4238.07,142924.28
91,M,retired,1845.66,58868.70
91,F,retired,-788.48,-27206.96
91,F,retired,4103.12,141674.75
91,M,retired,1419.17,47535.92
91,M,retired,-735.25,-27073.32
91,M,retired,1434.45,47962.97
91,F,retired,3225.64,109887.66
91,M,retired,4133.20,141840.64
91,F,retired,-766.25,-27172.89
91,F,retired,1153.10,39924.89
91,F,farmer,3686.45,47328.94
91,M,farmer,3893.95,48225.06
91,X,homemaker,-694.79,-25676.76
91,M,fisher,4308.63,57654.51
91,F,craftsman,9393.32,109021.29
91,M,craftsman,9413.22,108826.69
91,F,service provider,11793.53,141468.93
91,M,homemaker,-710.16,-25757.46
91,M,craftsman,8415.22,105212.89
91,F,farmer,3942.26,45937.31
91,M,craftsman,8627.18,104432.26
91,M,unemployed,-668.53,-24419.36
91,F,homemaker,-696.66,-24470.73
91,F,fisher,4297.41,56084.07
91,F,farmer,3895.90,45879.37
91,M,civil servant,11471.94,134701.64
91,F,fisher,4091.13,52945.31
91,M,civil servant,10568.26,128982.53
91,F,homemaker,-630.76,-23202.63
91,F,civil servant,10852.42,129408.94
91,F,farmer,3760.05,44627.61
91,M,fisher,3977.44,43196.61
91,F,service provider,10395.31,129194.49
91,M,farmer,3626.70,43678.45
91,M,farmer,3265.65,34670.58
91,M,farmer,3518.41,43043.61
91,M,craftsman,6318.61,34479.05
91,M,fisher,3910.05,46989.91
91,M,fisher,3914.87,52281.94
91,M,farmer,3502.16,42604.07
91,F,craftsman,6398.36,34397.54
91,M,fisher,4064.84,51963.53
91,F,civil servant,10635.49,120936.15
91,F,fisher,3996.48,49624.12
91,F,homemaker,-549.31,-20852.48
91,F,homemaker,-522.66,-20863.27
91,F,fisher,3800.17,49647.40
91,M,craftsman,8400.99,93902.44
91,X,service provider,10322.34,120851.44
91,M,homemaker,-518.26,-19858.57
91,F,fisher,3827.77,48587.41
91,M,homemaker,-491.41,-19727.17
91,F,farmer,3212.63,35507.02
91,F,homemaker,-489.88,-19794.73
91,F,craftsman,6684.56,42977.05
91,F,civil servant,9840.76,110938.73
91,M,craftsman,7376.09,86328.20
91,M,craftsman,7518.33,86954.54
91,M,service provider,9490.43,111473.55
91,F,homemaker,-471.05,-18645.13
91,F,homemaker,-486.51,-18771.38
91,F,service provider,10082.87,110477.98
91,F,service provider,9111.84,105791.67
91,M,homemaker,-428.78,-17620.34
91,M,civil servant,9770.31,105770.71
91,M,fisher,3752.73,44668.93
91,M,craftsman,7164.80,82758.17
91,M,homemaker,-432.96,-17646.92
91,F,fisher,3446.19,43892.95
91,F,homemaker,-387.52,-16601.14
91,M,fisher,3384.22,42495.62
91,M,service provider,9414.53,101926.50
91,M,service provider,8827.97,101111.86
91,F,unemployed,-386.11,-16616.73
91,M,craftsman,6757.02,76041.30
91,X,service provider,8454.68,97172.23
91,M,fisher,3392.28,41104.88
91,F,craftsman,7265.01,76374.71
91,F,fisher,3310.08,41048.78
91,F,fisher,3349.32,41308.85
91,M,fisher,3075.19,28044.31
91,M,fisher,3076.32,27930.75
91,M,homemaker,-382.15,-15691.56
91,F,service provider,8260.35,69045.06
91,F,homemaker,-393.89,-15739.65
91,F,craftsman,6717.97,71786.91
91,M,farmer,3003.78,32864.01
91,F,service provider,8707.92,93934.73
91,M,craftsman,6998.39,73092.03
91,F,farmer,2564.79,13401.26
91,F,craftsman,7152.47,73133.94
91,M,homemaker,-327.71,-14643.70
91,F,fisher,3373.14,39443.03
91,F,fisher,3302.72,39685.84
91,F,farmer,3030.45,33031.80
91,F,fisher,3333.82,39146.95
91,M,craftsman,6768.62,73067.89
91,F,craftsman,6929.47,69860.77
91,M,service provider,7836.48,69205.49
91,M,craftsman,6709.98,70301.18
91,F,farmer,3015.28,31876.97
91,M,fisher,3371.08,38078.10
91,F,homemaker,-323.34,-13788.01
91,M,civil servant,8244.79,89951.88
91,F,farmer,2913.51,31155.16
91,M,unemployed,-314.42,-13751.38
91,F,unemployed,-324.69,-13738.14
91,F,fisher,3091.99,37866.08
91,M,farmer,2715.79,30283.62
91,M,fisher,3000.01,36990.69
91,F,craftsman,6435.33,67243.57
91,M,farmer,2778.14,30316.99
91,M,craftsman,6327.02,66931.22
91,X,farmer,2823.25,30036.94
91,F,craftsman,6423.63,66654.45
91,F,farmer,2861.05,30698.55
91,M,farmer,2843.60,29923.97
91,F,craftsman,6265.71,67039.37
91,F,craftsman,6327.86,64302.82
91,M,fisher,3045.88,34770.85
91,F,fisher,3172.18,34535.59
91,M,farmer,2698.99,28890.38
91,F,civil servant,8227.12,82440.34
91,F,service provider,7986.52,82005.60
91,F,craftsman,6142.62,63874.06
91,M,farmer,2664.66,28899.17
91,F,farmer,2685.02,27899.62
91,F,farmer,2724.72,28218.13
91,M,craftsman,6171.70,60566.54
91,F,civil servant,7363.27,77139.00
91,F,civil servant,7358.10,78021.41
91,F,service provider,6734.29,48674.91
91,F,homemaker,-257.31,-11516.05
91,M,homemaker,-257.35,-11529.62
91,M,fisher,2963.46,32004.47
91,F,farmer,2692.71,26847.03
91,M,farmer,2628.93,26736.58
91,M,service provider,7176.59,74151.76
91,M,homemaker,-242.55,-10970.14
91,M,service provider,7359.15,74839.29
91,F,farmer,2591.64,26907.04
91,M,fisher,2714.78,30634.45
91,X,homemaker,-214.70,-10232.39
91,F,homemaker,-220.00,-10228.24
91,F,farmer,2429.19,25738.83
91,M,farmer,2520.61,26044.18
91,X,civil servant,7448.94,70775.57
91,M,fisher,2716.39,30595.90
91,F,craftsman,5542.09,55680.19
91,M,civil servant,7299.34,67604.08
91,F,craftsman,5864.51,53772.36
91,F,service provider,6985.47,67973.34
91,F,fisher,2690.76,29567.95
91,M,homemaker,-201.73,-9640.75
91,F,fisher,2810.28,29234.32
91,F,fisher,2700.43,29207.32
91,M,fisher,2756.30,29232.52
91,F,craftsman,5670.66,51010.65
91,F,craftsman,5403.34,51055.26
91,M,fisher,2628.73,28064.71
91,F,farmer,2366.59,23943.34
91,M,homemaker,-169.40,-8936.55
91,F,civil servant,6684.67,43593.67
91,F,service provider,7032.08,64474.31
91,M,farmer,2391.13,24076.33
91,M,farmer,2459.54,23807.89
91,F,civil servant,7035.61,65094.79
91,M,fisher,2457.95,26792.97
91,F,fisher,2558.88,27063.94
91,M,service provider,6899.07,61707.20
91,F,fisher,2455.41,26536.63
91,M,fisher,2582.84,27132.27
91,F,homemaker,-165.70,-8295.70
91,M,craftsman,4921.00,31216.14
91,F,service provider,6522.14,61905.36
91,M,homemaker,-157.08,-8288.98
91,M,craftsman,5355.75,46274.78
91,F,fisher,2457.79,25720.09
91,M,farmer,2168.62,22060.44
91,M,farmer,2194.76,22041.47
91,M,fisher,2414.14,25875.32
91,M,homemaker,-148.41,-7667.93
91,M,fisher,2534.68,25602.77
91,M,civil servant,6322.64,59017.03
91,M,craftsman,5294.89,46408.08
91,F,civil servant,6269.75,55422.32
91,F,farmer,2127.08,14043.64
91,F,craftsman,5098.78,44129.58
91,M,unemployed,-130.31,-7021.08
91,M,craftsman,5163.28,43922.47
91,M,civil servant,6204.51,55003.18
91,F,homemaker,-131.36,-7028.65
91,F,homemaker,-126.78,-7018.41
91,F,homemaker,-111.80,-6339.60
91,M,civil servant,5974.95,52838.86
91,F,unemployed,-105.51,-6310.35
91,M,farmer,2149.70,20287.26
91,F,civil servant,5966.29,52077.98
91,F,homemaker,-113.29,-6336.93
91,F,civil servant,6129.79,52160.23
91,M,service provider,5624.63,49555.12
91,M,farmer,2151.11,19496.46
91,F,craftsman,4868.52,39909.47
91,M,civil servant,5903.52,50087.82
91,M,craftsman,4763.31,39606.36
91,M,service provider,5747.48,49536.70
91,M,homemaker,-78.34,-5035.49
91,F,farmer,2043.67,18804.97
91,M,civil servant,5889.47,47180.48
91,F,farmer,2051.50,18795.53
91,M,farmer,2018.13,18823.13
91,M,service provider,5512.72,46833.73
91,M,service provider,5419.51,44183.23
91,M,fisher,2075.82,20326.83
91,F,farmer,1956.37,17831.25
91,X,unemployed,-65.70,-4365.95
91,F,craftsman,4375.46,35465.14
91,F,farmer,2023.08,17818.01
91,M,craftsman,4328.85,35389.19
91,F,unemployed,-55.08,-3744.61
91,F,fisher,2051.84,19660.57
91,M,homemaker,-57.02,-3716.18
91,M,fisher,2066.01,19747.02
91,M,homemaker,-52.52,-3727.20
91,F,craftsman,4300.45,33554.07
91,X,homemaker,-54.02,-3725.07
91,M,service provider,5219.42,40099.58
91,F,craftsman,4259.36,31768.41
91,M,craftsman,4254.12,31999.71
91,X,homemaker,-42.20,-3067.40
91,M,craftsman,4075.65,31731.11
91,F,farmer,1816.69,16549.51
91,M,fisher,1970.34,18927.91
91,F,unemployed,-41.23,-3065.17
91,M,farmer,1907.73,16319.06
91,F,farmer,1819.34,16146.94
91,M,civil servant,4975.96,37466.08
91,F,service provider,4855.02,37686.24
91,F,service provider,5237.28,37528.62
91,M,craftsman,4112.88,30212.98
91,F,homemaker,-28.25,-2395.54
91,X,unemployed,-29.65,-2411.67
91,F,farmer,1652.95,15347.61
91,X,fisher,1894.83,17350.62
91,M,service provider,5033.48,35625.71
91,M,craftsman,3915.54,28340.56
